"NSForest_markers"	"ENSEMBLId"	"TargetCellType"	"clusterSize"	"f_score"	"marker_count"	"data"	"dataCellSet"	"pi_null"	"pi_off"	"prior_prob_off"	"prior_prob_on"	"expProb"	"targeted"
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Alveolar macrophages"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	2.83316911597886e-10	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"T cells proliferating"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.00060463606444e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Plasmacytoid DCs"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	4.59129327250174e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"NK cells"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.47187025553719e-08	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Lymphatic EC mature"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.36772967432308e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Tuft"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.0221124411395062	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Deuterosomal"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.164746570626297	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Smooth muscle FAM83D+"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.0424023593783032	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Non-classical monocytes"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.2263073528862e-08	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Alveolar Mph MT-positive"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.39941768451113e-08	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Ionocyte"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.0028244835416934	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"SMG serous (nasal)"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.26700488642384e-10	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Club (non-nasal)"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.119679236505972	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Mesothelium"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	3.37586008741231e-05	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"SMG duct"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.00278264937015116	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"AT0"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.000517724973464473	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"AT2 proliferating"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	7.13985425504493e-08	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Classical monocytes"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.54884277070444e-08	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Pericytes"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.0237981120282218	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Goblet (subsegmental)"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.00107544972432527	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Mast cells"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	2.48755539308809e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Goblet (nasal)"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.317989382362017	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"SMG mucous"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.000121085938936449	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Interstitial Mph perivascular"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	6.73964502262425e-09	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"DC1"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.0131104421357e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Multiciliated (non-nasal)"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.101646141556957	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"B cells"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	3.29134176343948e-07	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Myofibroblasts"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.204606028145781	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Lymphatic EC differentiating"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.00280171247484384	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Neuroendocrine"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	4.25141698992548e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Peribronchial fibroblasts"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.28341137228608	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"DC2"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	2.46977624204781e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Migratory DCs"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	3.0930105196364e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Lymphatic EC proliferating"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	9.74408866169646e-05	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"EC venous pulmonary"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	7.40726024545113e-08	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Goblet (bronchial)"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.0426681197509772	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Subpleural fibroblasts"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.00147657692122261	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"EC aerocyte capillary"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.64951646092204e-10	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Hematopoietic stem cells"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.52967920353936e-05	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Smooth muscle"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.0909859983356823	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Alveolar Mph CCL3+"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	3.91376167585555e-13	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Adventitial fibroblasts"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.0172292402086845	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"EC general capillary"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	5.05106796538923e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Alveolar fibroblasts"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.275182980335728	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Suprabasal"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.113687056391975	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"EC venous systemic"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	6.22114166048959e-06	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"SMG serous (bronchial)"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	1.86592183384904e-07	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"Club (nasal)"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	0.49085260410221	FALSE
"FMO3"	"ENSG00000007933"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"hlca"	"CD8 T cells"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	9.7153482806922e-05	FALSE
